Age,Gender,Money,Education,Parents,Marriage,Previous,Day,Time,Spot,Type
50,1,2,3,1,1,NA,5,3,NA,6
40,1,1,3,1,1,NA,3,7,NA,5
30,1,1,3,1,1,NA,1,4,NA,5
60,1,1,3,1,1,NA,3,4,NA,5
60,1,1,2,1,1,NA,6,4,NA,6
40,1,1,3,1,1,NA,2,3,NA,6
20,1,2,5,1,1,NA,2,1,NA,6
40,1,1,6,1,1,NA,1,2,NA,6
20,1,2,3,1,1,NA,4,5,NA,5
40,1,1,3,1,1,NA,7,3,NA,5
50,1,2,5,1,1,NA,2,8,NA,6
10,1,1,6,1,1,NA,6,2,NA,5
40,1,2,5,1,1,NA,4,2,NA,5
10,1,1,3,1,1,NA,1,1,NA,5
10,1,2,2,1,1,NA,2,7,NA,6
50,1,1,3,1,1,NA,1,5,NA,5
50,1,2,3,1,1,NA,3,7,NA,6
60,1,2,5,1,1,NA,1,4,NA,5
50,1,1,3,1,1,NA,6,6,NA,5
60,1,1,5,1,1,NA,2,2,NA,6
30,1,1,2,1,1,NA,4,3,NA,5
20,1,2,3,1,1,NA,2,1,NA,5
40,1,2,3,1,1,NA,7,3,NA,6
30,1,1,3,1,1,NA,5,6,NA,6
50,1,2,3,1,1,NA,2,2,NA,5
50,1,2,2,1,1,NA,5,2,NA,5
10,1,2,3,1,1,NA,3,5,NA,6
20,1,2,3,1,1,NA,5,8,NA,5
10,1,2,3,1,1,NA,2,5,NA,6
40,1,1,2,1,1,NA,2,6,NA,5
30,1,1,3,1,1,NA,2,2,NA,5
20,1,2,3,1,1,NA,6,4,NA,5
10,1,2,3,1,1,NA,5,8,NA,6
10,1,2,1,1,1,NA,3,5,NA,5
30,1,1,5,1,1,NA,5,1,NA,5
10,1,1,3,1,1,NA,4,3,NA,6
50,1,2,3,1,1,NA,2,7,NA,6
20,1,1,3,1,1,NA,4,7,NA,6
30,1,2,2,1,1,NA,3,6,NA,5
50,1,2,2,1,1,NA,1,7,NA,5
40,1,2,5,1,1,NA,1,4,NA,6
10,1,2,4,1,1,NA,4,8,NA,5
30,1,1,3,1,1,NA,4,2,NA,6
50,1,2,1,1,1,NA,3,1,NA,5
40,1,2,5,1,1,NA,4,6,NA,6
10,1,2,5,1,1,NA,7,5,NA,6
40,1,2,3,1,1,NA,5,6,NA,6
30,1,1,6,1,1,NA,4,1,NA,5
10,1,2,3,1,1,NA,2,7,NA,6
30,1,2,2,1,1,NA,1,8,NA,6
10,1,2,4,1,1,NA,5,4,NA,5
30,1,2,3,1,1,NA,6,7,NA,5
50,1,2,3,1,1,NA,1,4,NA,6
50,1,1,4,1,1,NA,1,2,NA,6
40,1,2,3,1,1,NA,7,3,NA,6
30,1,1,3,1,1,NA,5,5,NA,6
50,1,2,3,1,1,NA,3,7,NA,5
20,1,1,5,1,1,NA,3,8,NA,5
30,1,1,3,1,1,NA,6,8,NA,6
10,1,2,5,1,1,NA,4,4,NA,6
30,1,1,3,1,1,NA,2,2,NA,5
50,1,1,3,1,1,NA,4,7,NA,6
50,1,1,3,1,1,NA,2,4,NA,6
10,1,2,3,1,1,NA,6,4,NA,6
60,1,2,3,1,1,NA,3,6,NA,5
30,1,2,3,1,1,NA,4,2,NA,6
40,1,2,5,1,1,NA,1,6,NA,6
20,1,1,3,1,1,NA,3,2,NA,6
20,1,2,3,1,1,NA,6,1,NA,6
50,1,2,3,1,1,NA,4,4,NA,6
40,1,2,3,1,1,NA,7,3,NA,5
60,1,2,3,1,1,NA,1,3,NA,5
50,1,1,1,1,1,NA,2,2,NA,5
70,1,1,5,1,1,NA,4,8,NA,5
30,1,2,6,1,1,NA,3,2,NA,5
40,1,2,3,1,1,NA,5,2,NA,5
10,1,2,3,1,1,NA,4,6,NA,5
40,1,1,3,1,1,NA,3,8,NA,6
20,1,2,4,1,1,NA,5,2,NA,6
30,1,1,3,1,1,NA,7,8,NA,6
50,1,1,3,1,1,NA,7,3,NA,5
20,1,2,3,1,1,NA,5,6,NA,6
30,1,2,4,1,1,NA,6,1,NA,5
30,1,1,3,1,1,NA,6,6,NA,6
30,1,2,3,1,1,NA,7,4,NA,5
40,1,1,3,1,1,NA,3,1,NA,5
40,1,1,1,1,1,NA,3,3,NA,5
10,1,1,3,1,1,NA,2,7,NA,5
40,1,1,3,1,1,NA,2,4,NA,5
30,1,2,6,1,1,NA,5,6,NA,5
40,1,2,3,1,1,NA,3,2,NA,5
10,1,1,3,1,1,NA,7,1,NA,6
50,1,1,5,1,1,NA,1,6,NA,6
60,1,2,5,1,1,NA,7,6,NA,6
60,1,1,3,1,1,NA,7,8,NA,5
30,1,2,3,1,1,NA,1,8,NA,6
10,1,1,5,1,1,NA,5,5,NA,5
50,1,2,6,1,1,NA,5,7,NA,6
60,1,1,2,1,1,NA,3,3,NA,5
70,1,1,3,1,1,NA,3,5,NA,6
30,1,1,6,1,1,NA,5,4,NA,6
30,1,2,3,1,1,NA,3,3,NA,5
10,1,1,3,1,1,NA,6,4,NA,5
30,1,2,5,1,1,NA,5,4,NA,6
10,1,2,3,1,1,NA,7,2,NA,5
30,1,1,3,1,1,NA,2,6,NA,6
20,1,2,2,1,1,NA,7,4,NA,6
50,1,2,4,1,1,NA,5,7,NA,5
50,1,2,3,1,1,NA,7,1,NA,5
30,1,2,5,1,1,NA,4,5,NA,5
50,1,2,3,1,1,NA,2,5,NA,5
50,1,2,3,1,1,NA,6,3,NA,5
20,1,2,3,1,1,NA,6,3,NA,6
30,1,1,3,1,1,NA,2,2,NA,6
10,1,2,5,1,1,NA,1,4,NA,6
40,1,1,5,1,1,NA,4,2,NA,5
40,1,2,2,1,1,NA,2,3,NA,5
30,1,1,3,1,1,NA,6,4,NA,6
40,1,1,5,1,1,NA,1,7,NA,5
10,1,2,1,1,1,NA,5,7,NA,5
40,1,1,1,1,1,NA,4,5,NA,6
20,1,1,2,1,1,NA,3,6,NA,6
40,1,2,3,1,1,NA,4,1,NA,6
30,1,2,3,1,1,NA,3,8,NA,6
10,1,2,5,1,1,NA,3,1,NA,6
10,1,1,5,1,1,NA,3,7,NA,5
60,1,1,3,1,1,NA,5,1,NA,5
40,1,1,5,1,1,NA,2,8,NA,5
50,1,2,1,1,1,NA,3,4,NA,6
50,1,1,3,1,1,NA,6,3,NA,6
40,1,2,3,1,1,NA,4,3,NA,6
50,1,1,3,1,1,NA,2,8,NA,5
50,1,2,3,1,1,NA,1,2,NA,6
10,1,1,3,1,1,NA,5,6,NA,6
20,1,1,2,1,1,NA,1,4,NA,5
40,1,1,3,1,1,NA,2,5,NA,5
20,1,2,3,1,1,NA,3,7,NA,6
60,1,1,5,1,1,NA,6,7,NA,5
50,1,2,5,1,1,NA,1,6,NA,6
30,1,2,3,1,1,NA,3,2,NA,5
40,1,2,3,1,1,NA,6,7,NA,6
50,1,1,3,1,1,NA,7,6,NA,5
50,1,1,2,1,1,NA,6,6,NA,6
60,1,1,5,1,1,NA,6,5,NA,5
40,1,1,1,1,1,NA,2,4,NA,6
40,1,2,3,1,1,NA,1,5,NA,5
40,1,2,5,1,1,NA,7,8,NA,5
40,1,1,3,1,1,NA,7,6,NA,6
30,1,1,3,1,1,NA,6,7,NA,5
40,1,2,3,1,1,NA,5,4,NA,5
20,1,1,5,1,1,NA,3,6,NA,5
10,1,2,3,1,1,NA,6,5,NA,6
40,1,2,3,1,1,NA,1,5,NA,6
50,1,2,4,1,1,NA,2,2,NA,5
30,1,2,3,1,1,NA,2,3,NA,5
20,1,1,2,1,1,NA,6,8,NA,6
10,1,1,3,1,1,NA,6,4,NA,5
30,1,2,3,1,1,NA,4,7,NA,6
30,1,2,3,1,1,NA,7,2,NA,5
40,1,2,1,1,1,NA,2,5,NA,6
30,1,1,2,1,1,NA,1,1,NA,6
20,1,2,3,1,1,NA,6,8,NA,5
10,1,2,3,1,1,NA,4,3,NA,5
30,1,1,3,1,1,NA,3,4,NA,6
30,1,1,3,1,1,NA,3,5,NA,6
20,1,1,3,1,1,NA,3,2,NA,6
30,1,1,3,1,1,NA,6,7,NA,5
10,1,2,3,1,1,NA,1,5,NA,6
30,1,1,3,1,1,NA,4,2,NA,6
10,1,1,3,1,1,NA,1,5,NA,6
30,1,1,3,1,1,NA,4,7,NA,6
20,1,2,3,1,1,NA,7,8,NA,6
50,1,1,3,1,1,NA,3,5,NA,5
10,1,2,3,1,1,NA,2,5,NA,6
30,1,1,5,1,1,NA,1,8,NA,5
20,1,1,3,1,1,NA,1,7,NA,6
20,1,2,1,1,1,NA,7,4,NA,6
50,1,2,2,1,1,NA,3,7,NA,5
20,1,1,5,1,1,NA,6,8,NA,6
50,1,2,1,1,1,NA,4,2,NA,5
10,1,1,3,1,1,NA,6,5,NA,5
40,1,2,4,1,1,NA,4,5,NA,5
10,1,2,5,1,1,NA,3,2,NA,5
30,1,1,3,1,1,NA,2,6,NA,5
40,1,1,3,1,1,NA,3,8,NA,5
20,1,2,2,1,1,NA,6,1,NA,6
30,1,1,5,1,1,NA,7,5,NA,5
40,1,1,3,1,1,NA,5,7,NA,5
40,1,1,3,1,1,NA,4,4,NA,5
30,1,1,3,1,1,NA,1,4,NA,5
10,1,2,3,1,1,NA,1,6,NA,5
10,1,1,3,1,1,NA,4,2,NA,5
70,1,2,3,1,1,NA,3,1,NA,5
50,1,2,4,1,1,NA,4,2,NA,6
60,1,1,3,1,1,NA,6,6,NA,6
50,1,2,2,1,1,NA,1,4,NA,6
50,1,2,3,1,1,NA,7,5,NA,5
30,1,1,4,1,1,NA,6,7,NA,6
20,1,1,5,1,1,NA,2,5,NA,5
10,1,2,5,1,1,NA,2,2,NA,6
40,1,1,3,1,1,NA,3,8,NA,6
50,1,2,5,1,1,NA,4,7,NA,6
40,1,2,5,1,1,NA,2,2,NA,5
50,1,1,3,1,1,NA,2,5,NA,6
10,1,2,3,1,1,NA,2,8,NA,5
30,1,1,3,1,1,NA,4,7,NA,5
30,1,2,3,1,1,NA,4,2,NA,6
30,1,1,3,1,1,NA,2,6,NA,5
10,1,2,1,1,1,NA,7,1,NA,6
50,1,2,3,1,1,NA,2,5,NA,6
10,1,2,1,1,1,NA,6,6,NA,6
40,1,2,3,1,1,NA,3,2,NA,5
30,1,2,1,1,1,NA,3,5,NA,6
30,1,2,3,1,1,NA,6,8,NA,5
70,1,1,3,1,1,NA,2,8,NA,6
40,1,1,6,1,1,NA,7,8,NA,5
50,1,1,3,1,1,NA,3,2,NA,5
40,1,2,1,1,1,NA,5,7,NA,6
40,1,2,2,1,1,NA,4,5,NA,5
40,1,2,3,1,1,NA,3,7,NA,6
20,1,2,5,1,1,NA,5,5,NA,5
50,1,2,4,1,1,NA,5,6,NA,5
50,1,1,3,1,1,NA,7,7,NA,6
10,1,2,3,1,1,NA,4,1,NA,5
30,1,2,5,1,1,NA,5,6,NA,6
50,1,1,4,1,1,NA,3,1,NA,5
10,1,1,3,1,1,NA,3,6,NA,6
60,1,2,1,1,1,NA,3,5,NA,6
60,1,1,3,1,1,NA,5,5,NA,5
50,1,1,1,1,1,NA,3,8,NA,6
20,1,2,3,1,1,NA,7,1,NA,6
50,1,2,2,1,1,NA,7,6,NA,5
60,1,1,3,1,1,NA,1,5,NA,5
20,1,2,3,1,1,NA,5,7,NA,6
40,1,2,3,1,1,NA,4,8,NA,5
10,1,2,3,1,1,NA,3,7,NA,5
10,1,2,5,1,1,NA,1,4,NA,6
10,1,2,3,1,1,NA,6,6,NA,5
10,1,2,2,1,1,NA,3,1,NA,5
40,1,1,3,1,1,NA,2,6,NA,6
60,1,1,3,1,1,NA,6,8,NA,5
40,1,1,2,1,1,NA,3,8,NA,5
40,1,1,4,1,1,NA,3,5,NA,6
30,1,2,5,1,1,NA,1,5,NA,6
50,1,2,3,1,1,NA,7,1,NA,6
10,1,1,1,1,1,NA,2,7,NA,5
30,1,1,1,1,1,NA,2,6,NA,5
20,1,2,1,1,1,NA,4,4,NA,5
10,1,1,3,1,1,NA,3,4,NA,5
40,1,1,3,1,1,NA,2,4,NA,5
40,1,2,3,1,1,NA,7,8,NA,5
30,1,2,3,1,1,NA,3,8,NA,6
30,1,2,5,1,1,NA,7,4,NA,6
30,1,1,3,1,1,NA,7,7,NA,5
10,1,1,3,1,1,NA,7,8,NA,5
50,1,2,5,1,1,NA,2,2,NA,6
30,1,1,2,1,1,NA,2,5,NA,6
20,1,2,4,1,1,NA,2,8,NA,6
40,1,1,3,1,1,NA,6,6,NA,6
10,1,1,5,1,1,NA,4,4,NA,6
50,1,1,3,1,1,NA,7,6,NA,6
30,1,2,2,1,1,NA,1,4,NA,6
40,1,1,5,1,1,NA,4,6,NA,5
60,1,1,3,1,1,NA,4,6,NA,5
40,1,2,1,1,1,NA,7,6,NA,6
50,1,2,3,1,1,NA,1,2,NA,6
20,1,2,5,1,1,NA,4,2,NA,6
50,1,2,3,1,1,NA,3,5,NA,5
30,1,1,3,1,1,NA,7,2,NA,5
40,1,1,3,1,1,NA,7,5,NA,6
30,1,1,3,1,1,NA,5,5,NA,6
40,1,2,2,1,1,NA,5,8,NA,6
30,1,1,3,1,1,NA,6,1,NA,6
40,1,1,3,1,1,NA,5,6,NA,6
30,1,1,3,1,1,NA,1,5,NA,6
60,1,1,3,1,1,NA,2,6,NA,5
40,1,2,1,1,1,NA,4,4,NA,5
40,1,2,4,1,1,NA,5,2,NA,6
20,1,1,2,1,1,NA,2,7,NA,5
50,1,1,3,1,1,NA,5,6,NA,5
20,1,1,1,1,1,NA,6,7,NA,6
30,1,1,1,1,1,NA,4,5,NA,5
10,1,2,3,1,1,NA,4,6,NA,5
40,1,1,3,1,1,NA,1,1,NA,5
20,1,1,3,1,1,NA,1,8,NA,6
10,1,2,3,1,1,NA,5,6,NA,6
50,1,2,1,1,1,NA,7,4,NA,6
60,1,2,1,1,1,NA,4,5,NA,5
40,1,1,3,1,1,NA,6,2,NA,5
60,1,2,3,1,1,NA,5,6,NA,6
20,1,1,3,1,1,NA,2,6,NA,5
10,1,1,1,1,1,NA,2,2,NA,5
40,1,1,2,1,1,NA,1,4,NA,5
30,1,2,3,1,1,NA,3,2,NA,6
20,1,2,5,1,1,NA,7,6,NA,5
40,1,1,3,1,1,NA,3,5,NA,5
30,1,2,2,1,1,NA,4,1,NA,6
50,1,1,3,1,1,NA,6,2,NA,5
30,1,1,5,1,1,NA,2,8,NA,6
60,1,2,1,1,1,NA,1,2,NA,5
30,1,1,5,1,1,NA,3,2,NA,6
20,1,1,3,1,1,NA,4,1,NA,5
30,1,2,3,1,1,NA,2,8,NA,5
40,1,2,3,1,1,NA,4,8,NA,6
40,1,2,2,1,1,NA,4,7,NA,5
50,1,1,1,1,1,NA,2,1,NA,6
50,1,2,3,1,1,NA,6,4,NA,5
60,1,1,3,1,1,NA,3,8,NA,6
70,1,1,3,1,1,NA,7,4,NA,5
40,1,2,3,1,1,NA,2,2,NA,5
20,1,1,5,1,1,NA,6,5,NA,6
40,1,1,1,1,1,NA,5,4,NA,6
70,1,1,5,1,1,NA,2,6,NA,6
40,1,2,5,1,1,NA,3,8,NA,5
40,1,1,4,1,1,NA,5,6,NA,5
40,1,2,2,1,1,NA,3,8,NA,5
40,1,2,5,1,1,NA,3,5,NA,6
20,1,2,6,1,1,NA,7,6,NA,5
30,1,2,5,1,1,NA,4,8,NA,5
10,1,2,1,1,1,NA,7,4,NA,5
20,1,1,2,1,1,NA,7,5,NA,5
10,1,2,3,1,1,NA,4,1,NA,5
40,1,2,3,1,1,NA,1,4,NA,5
40,1,2,3,1,1,NA,7,8,NA,5
70,1,1,3,1,1,NA,2,6,NA,6
40,1,1,2,1,1,NA,6,7,NA,5
10,1,2,3,1,1,NA,2,6,NA,6
40,1,2,5,1,1,NA,7,1,NA,6
20,1,1,2,1,1,NA,2,5,NA,5
50,1,2,3,1,1,NA,4,4,NA,6
40,1,1,2,1,1,NA,4,1,NA,5
40,1,2,4,1,1,NA,2,2,NA,6
40,1,1,2,1,1,NA,1,1,NA,6
10,1,2,3,1,1,NA,3,5,NA,6
50,1,2,1,1,1,NA,5,4,NA,5
10,1,1,6,1,1,NA,6,1,NA,5
30,1,1,3,1,1,NA,7,2,NA,5
50,1,2,3,1,1,NA,7,4,NA,5
40,1,2,3,1,1,NA,7,7,NA,5
30,1,1,5,1,1,NA,3,1,NA,6
20,1,1,3,1,1,NA,3,6,NA,5
10,1,2,5,1,1,NA,6,5,NA,6
20,1,1,3,1,1,NA,7,2,NA,5
50,1,1,3,1,1,NA,1,1,NA,6
20,1,1,2,1,1,NA,2,5,NA,6
30,1,2,3,1,1,NA,6,1,NA,5
10,1,1,3,1,1,NA,4,6,NA,5
20,1,1,2,1,1,NA,7,8,NA,5
40,1,1,3,1,1,NA,6,4,NA,6
40,1,2,3,1,1,NA,2,1,NA,6
30,1,1,4,1,1,NA,7,2,NA,6
10,1,2,5,1,1,NA,1,5,NA,5
30,1,1,3,1,1,NA,4,8,NA,6
10,1,2,4,1,1,NA,7,1,NA,6
40,1,1,3,1,1,NA,2,7,NA,6
20,1,1,1,1,1,NA,3,5,NA,5
10,1,1,3,1,1,NA,5,7,NA,6
30,1,1,2,1,1,NA,1,6,NA,6
50,1,1,3,1,1,NA,5,1,NA,5
40,1,2,3,1,1,NA,2,5,NA,5
20,1,1,3,1,1,NA,5,4,NA,6
40,1,1,1,1,1,NA,7,7,NA,6
30,1,2,1,1,1,NA,3,4,NA,6
30,1,1,3,1,1,NA,4,5,NA,6
30,1,1,2,1,1,NA,4,5,NA,5
30,1,2,5,1,1,NA,1,7,NA,5
10,1,1,2,1,1,NA,2,5,NA,5
20,1,1,3,1,1,NA,4,7,NA,6
40,1,2,2,1,1,NA,4,2,NA,5
30,1,1,5,1,1,NA,7,8,NA,6
20,1,2,2,1,1,NA,4,5,NA,5
40,1,2,3,1,1,NA,4,8,NA,6
50,1,1,3,1,1,NA,2,7,NA,5
10,1,2,5,1,1,NA,1,2,NA,5
30,1,2,3,1,1,NA,3,6,NA,5
30,1,1,2,1,1,NA,5,2,NA,6
30,1,2,4,1,1,NA,2,1,NA,5
10,1,2,3,1,1,NA,2,8,NA,5
20,1,2,5,1,1,NA,3,5,NA,6
30,1,2,5,1,1,NA,5,7,NA,6
60,1,2,3,1,1,NA,6,1,NA,6
20,1,2,3,1,1,NA,5,6,NA,6
20,1,1,5,1,1,NA,7,7,NA,6
30,1,2,4,1,1,NA,2,2,NA,5
10,1,1,2,1,1,NA,5,1,NA,5
40,1,1,2,1,1,NA,5,6,NA,6
50,1,2,2,1,1,NA,4,4,NA,5
10,1,1,2,1,1,NA,2,6,NA,6
60,1,1,2,1,1,NA,5,6,NA,5
40,1,2,3,1,1,NA,5,4,NA,5
50,1,2,3,1,1,NA,4,5,NA,5
30,1,2,3,1,1,NA,2,1,NA,6
40,1,2,2,1,1,NA,1,6,NA,5
20,1,1,5,1,1,NA,5,7,NA,5
40,1,1,3,1,1,NA,3,5,NA,5
40,1,1,3,1,1,NA,3,6,NA,5
60,1,1,4,1,1,NA,5,8,NA,5
30,1,1,6,1,1,NA,6,2,NA,6
30,1,1,3,1,1,NA,7,7,NA,6
30,1,2,4,1,1,NA,1,7,NA,6
40,1,1,1,1,1,NA,7,2,NA,5
30,1,1,3,1,1,NA,2,4,NA,6
40,1,1,3,1,1,NA,6,2,NA,6
30,1,1,3,1,1,NA,6,5,NA,6
50,1,2,5,1,1,NA,6,7,NA,6
10,1,1,3,1,1,NA,1,5,NA,6
20,1,2,6,1,1,NA,6,4,NA,6
60,1,1,2,1,1,NA,1,4,NA,5
40,1,1,3,1,1,NA,3,7,NA,5
50,1,2,3,1,1,NA,3,7,NA,6
10,1,2,3,1,1,NA,6,6,NA,6
40,1,1,3,1,1,NA,1,8,NA,6
50,1,1,3,1,1,NA,2,2,NA,5
20,1,1,1,1,1,NA,3,6,NA,5
30,1,1,5,1,1,NA,1,7,NA,6
50,1,1,3,1,1,NA,5,5,NA,5
60,1,2,3,1,1,NA,6,2,NA,6
40,1,1,5,1,1,NA,3,4,NA,6
40,1,1,3,1,1,NA,1,4,NA,6
50,1,1,1,1,1,NA,1,2,NA,6
10,1,2,3,1,1,NA,2,5,NA,6
50,1,1,3,1,1,NA,4,5,NA,6
40,1,1,3,1,1,NA,7,5,NA,5
50,1,1,3,1,1,NA,7,1,NA,6
40,1,1,5,1,1,NA,7,1,NA,5
20,1,2,3,1,1,NA,7,8,NA,6
40,1,1,4,1,1,NA,7,2,NA,6
30,1,2,3,1,1,NA,4,4,NA,6
40,1,1,4,1,1,NA,1,1,NA,5
60,1,2,3,1,1,NA,6,4,NA,6
10,1,1,4,1,1,NA,5,5,NA,6
50,1,1,1,1,1,NA,1,7,NA,6
10,1,2,4,1,1,NA,5,7,NA,5
10,1,2,2,1,1,NA,5,4,NA,6
50,1,1,3,1,1,NA,7,4,NA,5
30,1,1,6,1,1,NA,5,8,NA,5
20,1,1,1,1,1,NA,7,8,NA,5
50,1,1,4,1,1,NA,6,5,NA,6
20,1,1,1,1,1,NA,6,4,NA,6
10,1,2,3,1,1,NA,5,7,NA,6
60,1,2,3,1,1,NA,6,4,NA,6
50,1,1,3,1,1,NA,5,6,NA,6
20,1,1,2,1,1,NA,6,6,NA,6
30,1,2,5,1,1,NA,7,6,NA,5
30,1,1,5,1,1,NA,1,4,NA,6
50,1,2,5,1,1,NA,3,2,NA,6
40,1,2,1,1,1,NA,3,1,NA,6
50,1,2,3,1,1,NA,3,6,NA,5
40,1,2,3,1,1,NA,5,1,NA,5
20,1,2,3,1,1,NA,1,2,NA,5
20,1,2,1,1,1,NA,2,4,NA,5
50,1,1,2,1,1,NA,5,5,NA,5
10,1,1,3,1,1,NA,7,1,NA,6
40,1,2,3,1,1,NA,2,4,NA,6
60,1,2,5,1,1,NA,6,5,NA,5
10,1,2,2,1,1,NA,5,8,NA,5
60,1,2,3,1,1,NA,1,4,NA,6
30,1,1,3,1,1,NA,3,2,NA,5
10,1,2,5,1,1,NA,6,8,NA,6
30,1,2,3,1,1,NA,5,7,NA,5
30,1,2,3,1,1,NA,2,4,NA,6
30,1,1,3,1,1,NA,7,8,NA,5
50,1,1,3,1,1,NA,2,1,NA,5
40,1,1,3,1,1,NA,4,6,NA,6
40,1,2,2,1,1,NA,2,5,NA,5
40,1,1,3,1,1,NA,2,2,NA,6
20,1,1,5,1,1,NA,6,1,NA,5
30,1,2,3,1,1,NA,6,1,NA,5
40,1,1,4,1,1,NA,5,1,NA,5
30,1,2,3,1,1,NA,3,1,NA,6
30,1,1,3,1,1,NA,3,6,NA,5
20,1,2,5,1,1,NA,3,6,NA,5
20,1,2,3,1,1,NA,4,5,NA,5
10,1,1,2,1,1,NA,5,7,NA,6
40,1,1,2,1,1,NA,4,8,NA,5
50,1,2,3,1,1,NA,7,6,NA,5
40,1,2,3,1,1,NA,3,5,NA,6
40,1,2,4,1,1,NA,2,5,NA,6
50,1,2,6,1,1,NA,3,5,NA,5
40,1,2,2,1,1,NA,3,6,NA,6
10,1,1,5,1,1,NA,6,5,NA,6
20,1,1,3,1,1,NA,5,8,NA,5
40,1,1,1,1,1,NA,1,1,NA,6
40,1,2,3,1,1,NA,6,8,NA,6
70,1,2,3,1,1,NA,2,1,NA,6
50,1,1,5,1,1,NA,1,2,NA,6
30,1,2,2,1,1,NA,3,8,NA,5
20,1,2,2,1,1,NA,5,2,NA,6
70,1,1,3,1,1,NA,5,1,NA,5
10,1,1,3,1,1,NA,4,2,NA,6
50,1,1,3,1,1,NA,1,6,NA,5
40,1,2,3,1,1,NA,4,7,NA,6
30,1,1,2,1,1,NA,1,1,NA,6
30,1,1,3,1,1,NA,4,2,NA,5
10,1,2,1,1,1,NA,5,1,NA,5
20,1,1,1,1,1,NA,4,4,NA,6
50,1,1,3,1,1,NA,3,7,NA,5
40,1,2,2,1,1,NA,6,2,NA,5
40,1,1,3,1,1,NA,1,1,NA,5
20,1,2,1,1,1,NA,7,4,NA,5
20,1,2,3,1,1,NA,5,2,NA,5
40,1,2,6,1,1,NA,6,4,NA,5
40,1,1,5,1,1,NA,4,8,NA,6
70,1,1,5,1,1,NA,3,1,NA,6
50,1,1,3,1,1,NA,1,5,NA,5
20,1,2,5,1,1,NA,1,1,NA,6
30,1,1,3,1,1,NA,4,5,NA,6
60,1,1,3,1,1,NA,5,6,NA,5
60,1,1,3,1,1,NA,5,8,NA,5
40,1,1,3,1,1,NA,2,2,NA,6
50,1,2,5,1,1,NA,4,7,NA,6
40,1,1,3,1,1,NA,7,1,NA,5
40,1,2,5,1,1,NA,5,8,NA,5
40,1,1,3,1,1,NA,7,4,NA,5
40,1,2,3,1,1,NA,3,8,NA,6
60,1,1,2,1,1,NA,6,1,NA,6
40,1,2,5,1,1,NA,6,8,NA,5
10,1,2,3,1,1,NA,3,2,NA,6
20,1,1,6,1,1,NA,2,1,NA,6
40,1,2,3,1,1,NA,7,2,NA,6
10,1,1,3,1,1,NA,1,4,NA,6
40,1,2,5,1,1,NA,4,7,NA,5
40,1,2,3,1,1,NA,7,1,NA,5
10,1,1,3,1,1,NA,2,5,NA,6
10,1,2,3,1,1,NA,1,7,NA,5
20,1,1,2,1,1,NA,6,6,NA,6
30,1,2,3,1,1,NA,7,1,NA,5
20,1,1,5,1,1,NA,5,1,NA,6
20,1,2,3,1,1,NA,4,8,NA,6
60,1,1,3,1,1,NA,7,7,NA,5
40,1,1,5,1,1,NA,5,4,NA,5
50,1,1,3,1,1,NA,7,8,NA,5
40,1,2,3,1,1,NA,2,6,NA,6
30,1,2,3,1,1,NA,3,1,NA,6
20,1,1,5,1,1,NA,1,7,NA,6
10,1,2,5,1,1,NA,1,1,NA,5
60,1,1,3,1,1,NA,7,6,NA,6
40,1,1,4,1,1,NA,2,7,NA,6
50,1,1,3,1,1,NA,6,4,NA,5
50,1,1,3,1,1,NA,1,7,NA,5
50,1,1,3,1,1,NA,4,5,NA,6
30,1,1,1,1,1,NA,4,1,NA,5
30,1,1,3,1,1,NA,5,6,NA,6
70,1,2,5,1,1,NA,3,4,NA,5
20,1,2,3,1,1,NA,6,2,NA,5
10,1,1,3,1,1,NA,5,7,NA,6
20,1,1,3,1,1,NA,3,7,NA,5
10,1,2,4,1,1,NA,3,4,NA,5
60,1,2,3,1,1,NA,7,7,NA,6
20,1,1,1,1,1,NA,6,4,NA,5
40,1,2,1,1,1,NA,4,8,NA,6
20,1,1,5,1,1,NA,1,2,NA,6
60,1,2,3,1,1,NA,1,2,NA,6
20,1,1,1,1,1,NA,1,2,NA,6
60,1,2,1,1,1,NA,3,8,NA,5
70,1,1,3,1,1,NA,5,5,NA,5
60,1,2,3,1,1,NA,7,4,NA,5
10,1,1,3,1,1,NA,2,5,NA,5
40,1,2,5,1,1,NA,1,4,NA,5
30,1,1,3,1,1,NA,4,7,NA,5
20,1,1,3,1,1,NA,5,1,NA,5
30,1,1,1,1,1,NA,5,6,NA,6
30,1,2,3,1,1,NA,2,8,NA,5
50,1,1,3,1,1,NA,3,1,NA,5
40,1,1,3,1,1,NA,4,1,NA,5
50,1,2,5,1,1,NA,4,6,NA,5
20,1,1,3,1,1,NA,5,5,NA,6
30,1,1,5,1,1,NA,7,7,NA,5
20,1,2,3,1,1,NA,2,6,NA,5
50,1,2,4,1,1,NA,7,8,NA,6
10,1,1,3,1,1,NA,6,7,NA,6
40,1,1,3,1,1,NA,5,6,NA,5
40,1,1,5,1,1,NA,5,4,NA,5
60,1,2,3,1,1,NA,7,8,NA,6
40,1,1,4,1,1,NA,3,4,NA,5
50,1,2,3,1,1,NA,4,6,NA,5
50,1,1,4,1,1,NA,2,5,NA,5
20,1,2,5,1,1,NA,4,7,NA,5
10,1,2,1,1,1,NA,5,8,NA,5
30,1,1,2,1,1,NA,1,1,NA,6
30,1,2,3,1,1,NA,1,4,NA,6
